gene_id,leaf_section_1,leaf_section_2,leaf_section_3,leaf_section_4,leaf_section_5,leaf_section_6,leaf_section_7,leaf_section_8,leaf_section_9,leaf_section_10,leaf_section_11
Os01g0969000,103,52,92.13208972722293,25,3,NA,NA,NA,NA,107.73810342269111,NA
Os01g0969100,109,31,82.64790402000882,13,57,34.677442086336775,22.62808502985282,NA,NA,5.9734060376284654,4
Os01g0969200,57,NA,NA,15,91,NA,NA,NA,NA,NA,NA
Os01g0970400,79,70,131.69469296303043,38,117,2.442663836595366,117.41078235476999,29,67,97.42880247748762,7
Os01g0970500,89,NA,NA,19,117,1.0266153556717197,142.4320564162702,NA,NA,NA,NA
Os01g0970600,107,19,71.80883464033553,33,101,1.0632076609277532,123.89691063714864,57,47,104.59013709942506,30
Os01g0970700,103,32,59.343904853711244,6,5,6.744714951569588,121.8763254871039,151,270,47.30390263919968,332
Os01g0971000,121,144,108.11971706224104,154,129,7.108518728256123,92.23431058353628,415,437,5.354119408411293,656
Os01g0971100,55,111,93.4869733996821,58,35,76.25700319017055,22.469935426469405,78,69,11.295539336065843,138
Os01g0971200,47,37,38.207719563348334,31,139,14.196567520592977,87.51480261645662,33,32,123.98793579249433,41
Os01g0971400,125,188,62.866602402105066,23,33,NA,NA,NA,5,108.36982909467592,NA
Os01g0971500,103,52,101.07432196545341,30,57,NA,NA,NA,NA,30.558285564800798,13
Os01g0971700,95,19,59.614881588203076,33,55,18.623594084617416,1.860530149672206,28,35,131.9542541821086,21
Os01g0971900,89,NA,63.67953260558056,NA,141,NA,NA,NA,NA,139.441669425169,NA
Os01g0972000,83,6,31.1623244665607,21,81,32.90270041664256,15.622570482753009,NA,NA,49.00360898309128,NA
Os01g0972900,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os01g0973000,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os01g0973300,47,17,37.39478935987284,7,119,85.45025108727178,6.4188146606086764,6,10,57.555450885839164,9
Os01g0973400,37,333,83.18985748899247,146,119,2.859632594343954,1.8061011672691383,47,60,41.332273607680875,74
Os01g0973600,107,6,99.4484615585024,NA,53,8.106210772077713,3.7576070581555636,5,11,152.71857057350786,18
Os01g0974000,79,61,80.751066878566,52,63,1.4829152775075574,5.790456566011854,35,43,123.3126734708228,47
Os01g0974100,53,NA,58.530974650235756,NA,83,43.92551467028553,1.0584550495077876,11,NA,121.2424613530667,NA
Os01g0974200,43,228,93.75795013417394,441,65,7.624296804825736,153.50835481806243,1358,1040,104.51816835198376,932
Os01g0974300,39,5,62.3246489331214,NA,83,35.29004610476531,79.12015466654184,12,2,4.968509082614663,7
Os01g0974400,31,15,91.59013625823928,29,139,20.506518578889047,21.704068778083634,5,16,8.622922147134352,19
Os01g0974500,67,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Os01g0974701,NA,NA,8.942232238230462,NA,NA,NA,NA,NA,NA,131.58463691129893,NA
Os01g0974800,63,7,79.125206471615,NA,93,NA,NA,NA,2,111.53112296376443,5
Os01g0975300,NA,NA,NA,NA,NA,16.475071300343096,22.778470471093364,NA,NA,NA,NA
Os01g0975900,41,NA,58.25999791574392,152,37,33.192054009440895,6.473065611419088,947,1101,137.31637011801337,1107
Os01g0976000,127,25,27.09767344918322,23,101,21.61262149936255,30.012292435355043,9,18,140.6331520216973,18
Os01g0976100,29,9,16.25860406950993,4,3,NA,NA,NA,NA,121.38106782962033,NA
Os01g0976300,61,NA,NA,NA,9,NA,NA,NA,NA,NA,NA
Os01g0976450,NA,NA,NA,NA,NA,6.288439941062521,3.2770340519344274,NA,NA,NA,NA
Os01g0976500,5,NA,NA,3,35,NA,NA,NA,NA,NA,NA
Os01g0976600,57,18,101.61627543443707,NA,13,NA,NA,13,5,27.34190450631277,15
Os01g0976700,35,10,36.58185915639734,10,37,33.192054009440895,1.2194593385232073,NA,2,48.98583892199466,9
Os01g0977250,103,NA,19.78130161790375,NA,81,NA,NA,NA,NA,103.68919500182649,3
Os01g0977600,83,8,140.36594846676908,5,65,6.125409975918354,15.139560979957214,9,7,153.12017395429146,10
Os01g0978000,75,12,5.690511424328475,6,21,6.34374186664923,58.07102775591104,NA,NA,102.1280951344885,NA
Os01g0978100,27,920,6.23246489331214,799,95,36.54791170401903,57.17295943208291,507,458,146.0592401775499,384
Os01g0978400,101,NA,NA,NA,141,5.324683475595663,1.4920725757318607,NA,14,NA,15
Os01g0978500,55,NA,107.57776359325737,NA,83,NA,NA,NA,11,106.61592406443962,23
Os02g0100100,49,NA,NA,NA,139,1.0819900521977528,8.8138746700089,NA,NA,NA,NA
Os02g0100200,81,3,78.58325300263132,0.6,115,2.4641451602608213,1.8084954674396043,NA,NA,24.202823213595025,0.5
Os02g0100300,43,21,45.79506812911964,28,51,21.802687652032134,72.42257542487756,11,10,5.022707768959349,10
Os02g0100600,65,NA,18.155441210952755,NA,111,NA,NA,9,NA,147.09168072726348,NA
Os02g0100700,1,39,99.99041502748608,18,49,79.66960438942972,1.673955782348253,12,16,30.561839577020123,35
Os02g0101000,25,4,90.23525258578012,NA,117,NA,NA,NA,NA,114.17353104883168,8
Os02g0101100,89,13,41.459440377250324,12,137,6.288439941062521,18.22052709003781,5,4,48.969845867007706,12
Os02g0101500,15,130,4.606604486361147,487,129,32.61586928002127,2.8100002261074506,595,956,126.77694688160868,1088
Os02g0101600,93,13,NA,NA,119,NA,NA,NA,13,NA,NA
Os02g0101700,31,50,108.6616705312247,34,113,14.962317432496253,15.732526442963135,34,34,1.0662036657971379,39
Os02g0101750,41,12,31.433301201052533,30,67,45.09460786629852,1.3976378949380353,12,36,98.8290832919012,32
Os02g0101800,51,5,60.698788526170404,NA,69,1.140351609380418,51.307527241019365,3,NA,28.011835809655302,9
Os02g0102200,83,13,60.96976526066224,17,119,72.35427931478635,18.674788944701245,9,NA,138.3790197715912,NA
Os02g0102300,63,37,114.89413542453684,18,91,8.321960454926487,20.887661095663944,21,9,126.41532613829247,NA
Os02g0102400,119,3,0.8129302034754965,3,125,NA,NA,7,NA,140.18356947595285,10
Os02g0102600,127,44,10.026139176197791,54,35,1.180997888397309,46.74886960095701,42,67,103.72118111180039,35
Os02g0102700,77,34,43.89823098767681,15,53,7.426634291708134,92.19837888090281,NA,NA,32.888829077622376,NA
Os02g0102850,NA,NA,NA,NA,NA,1.4318779397441685,5.529818642698077,NA,NA,NA,NA
Os02g0102900,31,10,41.188463642758485,4,119,8.543452392320342,83.92805993847907,NA,6,48.97073437006254,5
Os02g0103700,21,69,30.349394263085202,NA,31,83.23492398120342,1.4560050137555351,NA,9,141.69402466916546,17
Os02g0103800,85,71,59.614881588203076,260,103,20.327751852825642,31.4538184468282,300,532,16.22850829648727,395
Os02g0103900,115,NA,NA,NA,101,NA,NA,NA,NA,NA,4
Os02g0104100,NA,NA,80.20911340958233,NA,NA,NA,NA,NA,NA,38.12744308890565,NA
Os02g0104150,NA,NA,63.67953260558056,NA,NA,NA,NA,NA,NA,11.393274672097249,18
Os02g0104200,51,26,80.751066878566,24,141,34.37513953965246,1.1638436737090616,24,5,47.233710897868036,20
Os02g0104500,25,5,91.86111299273111,12,115,12.669216075230322,76.22713581073977,NA,NA,17.73007845915157,NA
Os02g0104700,95,55,46.87897506708697,43,65,1.2018611357610134,77.84194708334617,3,15,105.20764672253257,8
Os02g0104800,115,67,99.4484615585024,27,63,137.10489185354942,15.425380608883856,22,27,102.35644041958007,31
Os02g0105000,39,NA,30.89134773206887,3,33,74.28001419312028,82.32801942957279,3,3,126.15499474322701,10
Os02g0105100,31,11,96.46771747909226,10,57,16.913561182718663,7.1448087104323,6,6,25.21571669610231,9
Os02g0105200,79,18,80.751066878566,14,113,120.23036642886142,6.109386703967213,4,3,122.77690612875975,10
Os02g0105500,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
Os02g0106001,129,9,63.67953260558056,NA,5,120.23036642886142,81.97590820593109,NA,NA,17.822482776853988,7
Os02g0106100,127,NA,113.53925175207769,3,59,119.1822514649681,7.704029616341612,4,5,136.06358081070172,12
Os02g0106600,85,NA,NA,NA,113,NA,NA,NA,NA,NA,NA
Os02g0106700,93,3,NA,9,3,76.9276240683873,5.337179128154423,6,NA,NA,2
Os02g0106800,123,109,100.53236849646973,103,99,17.36372162927211,2.0425940349994107,59,42,96.99521298673011,44
Os02g0106900,63,22,65.03441627803971,6,85,124.51581398729107,113.37360015583283,NA,15,51.03561546948966,NA
Os02g0106966,59,NA,47.691905270562465,NA,81,NA,NA,NA,NA,146.45906655222385,7
Os02g0107000,33,29,140.36594846676908,11,7,9.325223660290336,15.79887114352285,NA,11,149.90556990191308,18
Os02g0107600,119,10,NA,NA,19,107.29526618894565,3.846490125129221,NA,NA,NA,9
Os02g0108800,NA,4,NA,9,NA,NA,NA,NA,NA,NA,NA
Os02g0109100,89,11,96.73869421358408,NA,17,NA,NA,NA,NA,143.6194107889841,NA
Os02g0109200,NA,2,108.39069379673288,NA,NA,NA,NA,NA,NA,108.22056058146431,NA
Os02g0109400,105,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Os02g0109800,1,18,89.69329911679645,18,43,14.196567520592977,37.98482894277354,8,4,17.201419141527158,6
Os02g0109900,33,NA,58.530974650235756,1,135,2.3793369377346965,32.06012444509038,3,3,131.42204085226487,NA
Os02g0110000,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Os02g0110200,89,10,60.42781179167858,5,115,32.33153860992384,32.81080834951409,NA,20,24.798120260331764,NA
Os02g0110400,77,NA,98.63553135502691,NA,55,NA,NA,NA,NA,49.31813906450144,NA
Os02g0110600,129,18,80.20911340958233,4,129,1.4070218039039841,10.585240555993174,8,9,54.200463350797506,9
Os02g0110700,35,9,112.45534481411036,9,77,9.243930499915702,7.183330613923359,NA,NA,124.81602063959676,5
Os02g0111700,57,50,31.1623244665607,NA,51,NA,NA,18,NA,54.3612824037219,NA
Os02g0113800,97,9,8.67125550373863,5,83,NA,NA,NA,4,131.0497580722907,4
Os02g0114000,25,35,132.50762316650594,28,133,82.50931886217685,39.16920783029608,25,31,99.03343899451231,33
Os02g0114033,63,9,83.73181095797614,8,23,2.6198980120273516,106.94552942220552,3,10,13.470594814292005,5
Os02g0114100,55,NA,NA,NA,37,NA,NA,NA,NA,NA,NA
Os02g0114200,37,126,8.67125550373863,31,79,20.686857418906754,26.12501208671827,10,22,105.8686929953268,17
Os02g0114300,95,9,72.07981137482736,45,61,8.321960454926487,43.861811222449745,37,19,147.98640330347823,15
Os02g0114400,29,NA,91.31915952374744,23,51,1.7209184469320664,8.000157455850152,NA,12,117.38458108899071,9
Os02g0114600,1,37,40.375533439283,17,131,21.424212259040985,36.13118462738302,4,9,30.757310249082934,7
Os02g0114700,25,5,6.23246489331214,NA,81,NA,NA,4,NA,132.12928928391028,NA
Os02g0114900,NA,NA,92.40306646171476,NA,NA,6.288439941062521,13.795490782782146,33,NA,15.585232084789663,75
Os02g0115600,111,34,62.05367219862956,16,123,2.6896275294410907,4.567987627311087,NA,NA,43.54464621420993,NA
Os02g0115700,105,101,31.975254670036193,104,119,15.631900818647646,13.684135280958289,48,34,124.54413870481851,88
Os02g0115900,51,119,21.13618529036291,25,79,1.1011042490357363,71.00313734309282,NA,11,106.89935653893069,22
Os02g0116000,9,16,108.39069379673288,5,101,6.68591752062174,69.87239575707603,NA,2,153.2250173147615,9
Os02g0116500,69,10,93.21599666519026,12,21,6.019078271090601,13.175559893081038,25,32,47.19283975734581,53
Os02g0116600,79,105,17.61348774196909,86,37,35.60039454125011,12.968767597421293,83,57,149.77229444368842,99
Os02g0116800,47,NA,NA,NA,13,NA,NA,NA,NA,NA,NA
Os02g0116900,63,36,60.42781179167858,30,111,1.4959563610031028,11.081565543849205,80,69,43.01420989047586,124
Os02g0117100,67,304,103.5131125758799,333,83,135.9096722676581,38.995605585823284,284,276,98.59274147931616,300
Os02g0117200,55,19,96.46771747909226,19,11,48.36657084453298,1.009631370428771,NA,NA,30.573390116732927,9
Os02g0117400,13,6,5.148557955344811,9,99,2.3793369377346965,29.220699639678056,NA,12,128.3824719016882,8
Os02g0117500,19,NA,NA,NA,139,NA,NA,NA,NA,NA,NA
Os02g0117600,67,34,68.01516035744987,41,79,17.21235241191813,1.2848219140716655,65,79,149.07126553342684,87
Os02g0117800,17,NA,100.2613917619779,NA,101,16.047949418761004,18.926787409779433,NA,NA,3.7725839708122058,6
Os02g0117900,39,NA,NA,NA,105,90.85136158418742,143.3563097432244,NA,NA,NA,NA
Os02g0118000,5,62,128.71394888362028,8,133,1.894910614160879,13.943564509522382,14,NA,104.40355145791055,7
Os02g0118200,85,NA,109.47460073470019,4,91,1.27782796691244,107.63111982962637,6,NA,115.1819820160648,14
Os02g0118400,55,9,NA,4,85,NA,NA,NA,NA,NA,NA
Os02g0119100,117,9,140.09497173227723,10,51,75.59222848707948,1.526414396438296,10,5,152.04952777322015,19
Os02g0119200,43,5,NA,NA,67,3.0403832817451986,1.0348028167097139,NA,NA,NA,4
Os02g0119300,63,33,1.625860406950993,17,79,134.72487207555463,1.0976848211603207,10,13,143.93127536122978,14
Os02g0119400,23,39,119.22976317640615,66,95,3.9192530962717007,1.4283584164918999,64,45,153.18947719256826,56
Os02g0119800,111,21,100.2613917619779,23,81,20.327751852825642,41.54293313079115,37,62,147.35823164371274,18
Os02g0120000,19,37,0.5419534689836644,20,129,5.661244263268723,1.6361670123568026,NA,NA,142.86329468932297,NA
Os02g0120600,NA,NA,79.39618320610683,9,NA,95.75180121711058,6.121777833773324,22,10,38.13010859807014,42
Os02g0120800,37,16,130.88176275955493,6,51,22.978704750854135,49.95425944198423,NA,5,137.07825129931868,NA
Os02g0120900,55,5,NA,NA,93,NA,NA,NA,4,NA,NA
Os02g0121000,55,157,13.81981345908344,69,141,9.65760854901515,1.6284076591289076,5,NA,124.0679010674291,NA
Os02g0121100,31,60,103.78408931037173,45,65,24.431134929305074,54.77850927298073,36,66,28.942098508063303,89
Os02g0121200,37,NA,110.28753093817569,NA,77,90.05935974309828,9.738396255227135,4,3,131.25233676879216,11
Os02g0121300,69,534,106.22287992079822,726,7,114.07714899336955,51.584156566288414,2041,2186,52.507865031344544,3532
Os02g0121400,119,9,43.89823098767681,11,103,NA,NA,10,31,127.18388128072125,NA
Os02g0121500,101,4,83.18985748899247,9,21,1,7.674667659290345,7,11,124.91197896951851,11
Os02g0121600,105,4,88.88036891332096,NA,15,NA,NA,NA,4,132.39406319424992,NA
Os02g0121800,21,31,59.614881588203076,9,127,105.43271517298572,9.28412437074873,11,24,47.838781478207906,NA
Os02g0121900,27,NA,111.91339134512668,2,51,NA,NA,NA,NA,108.74477738381457,1
Os02g0122000,37,44,130.88176275955493,77,45,79.66960438942972,2.920058442942563,9,9,110.2898841961656,18
Os02g0122200,85,19,62.595625667613234,34,99,10.358342830247784,5.691141671117913,29,35,6.039155263685955,60
Os02g0122300,105,79,2.7097673449183217,34,131,1.140351609380418,7.31837430796923,7,19,133.7481418498123,43
Os02g0122400,31,5,NA,NA,117,NA,NA,NA,NA,NA,NA
Os02g0122500,79,468,95.92576401010858,428,101,2.9357427329328605,1.1357103211396224,429,205,106.1183623537343,307
Os02g0122600,57,NA,36.852835890889175,22,103,NA,NA,NA,10,55.94992586575963,NA
Os02g0122800,91,8,102.42920563791257,NA,99,NA,NA,NA,NA,102.34666688597692,NA
Os02g0122900,119,19,131.15273949404678,5,21,2.7612129227616142,12.092236134425944,15,6,104.93132227248014,NA
Os02g0123100,87,4,NA,NA,119,5.186639227806692,1.9711299716772377,NA,2,NA,5
Os02g0123200,107,0.5,14.361766928067105,7,79,1.8296936766100642,8.37527203459943,4,4,98.349291642292485,11
Os02g0123300,37,NA,NA,NA,61,NA,NA,NA,NA,NA,NA
Os02g0123500,79,265,75.33153218872935,141,59,1.5091121306586177,129.37310644968494,19,13,149.58304329300944,16
Os02g0123600,51,30,32.246231404528025,27,53,10.449436378054367,5.6906981826114,6,11,145.97394388428614,22
Os02g0124700,75,11,40.64651017377482,6,77,2.6198980120273516,36.81330492113196,16,NA,33.43525845634341,16
Os02g0124800,5,407,95.38381054112493,685,71,6.455809006714148,13.792265947481864,697,443,41.82805831227655,621
Os02g0124866,97,73,32.51720813901986,142,99,72.35427931478635,78.61617385542598,251,107,127.75696575108721,110
Os02g0125000,123,82,59.07292811921942,75,103,6.399530129547302,69.89962654114302,22,39,141.59984334535338,69
Os02g0125100,11,130,105.1389729828309,103,33,9.00427842701354,19.024384769983524,103,137,9.650031678518928,175
Os02g0125300,45,58,47.1499518015788,29,17,21.802687652032134,39.635934876632724,7,9,149.1396802686488,NA
Os02g0125400,43,59,105.1389729828309,NA,105,NA,NA,NA,NA,106.08815324987005,NA
Os02g0125700,97,955,79.93813667509049,659,89,10.178531151248217,2.251755068114188,388,298,48.30791109115865,261
Os02g0125800,81,NA,60.96976526066224,NA,23,59.15681174965176,119.54350669204247,NA,NA,9.259090334393312,6
Os02g0126000,113,5,49.85971914649712,1,99,NA,NA,6,2,126.09279952938884,NA
Os02g0126400,11,38,75.60250892322118,22,119,6.179278180091596,4.13271186089385,21,7,100.827326662216,14
Os02g0126500,51,NA,NA,NA,81,NA,NA,NA,NA,NA,NA
Os02g0126600,127,51,31.433301201052533,12,17,NA,NA,NA,NA,147.04814407757675,NA
Os02g0126700,95,22,59.343904853711244,10,19,NA,NA,NA,NA,39.26739250825376,18
Os02g0126900,105,13,95.92576401010858,3,121,108.23884438674986,7.027739196462428,6,7,101.29645627516675,5
Os02g0127000,49,16,62.595625667613234,16,49,1.676303045171247,10.089892782136737,22,19,136.766386727073,18
Os02g0127600,69,NA,NA,NA,101,NA,NA,NA,NA,NA,NA
Os02g0127700,7,70,101.8872521689289,30,133,22.38297393849038,115.11857373799128,11,7,49.30747702784346,19
Os02g0127900,87,NA,NA,3,37,NA,NA,4,NA,NA,2
Os02g0128000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
Os02g0128100,49,NA,127.35906521116112,18,7,NA,NA,NA,NA,127.44598968189638,NA
Os02g0128200,109,62,48.77581220852979,45,3,22.978704750854135,126.27531521790551,43,32,126.63212088367122,35
Os02g0128300,91,0.5,3.5226975483938183,2,17,7.426634291708134,88.02093714824494,NA,4,148.21119457635047,3
Os02g0128600,87,28,78.58325300263132,NA,85,44.70149309255676,1.5335682380362938,NA,NA,31.703566002477892,16
Os02g0128800,11,30,42.27237058072582,18,71,6.985121124153363,41.93978005004666,6,NA,129.33228166730248,23
Os02g0129300,103,26,35.76892895292185,14,77,10.178531151248217,3.4178800740787807,16,10,131.49667510887065,16
Os02g0129600,61,NA,NA,NA,89,52.792368950516426,119.66467505594203,NA,6,NA,NA
Os02g0129700,23,5,92.67404319620661,NA,117,1.7059162438327617,26.711734904623402,NA,NA,23.62085371268076,NA
Os02g0129800,45,NA,131.4237162285386,12,77,2.73714189421198,3.4580673677873497,44,43,145.11298442415494,39
Os02g0129900,95,105,4.335627751869315,38,77,18.623594084617416,1.3448555340374575,140,56,115.52672120133921,93
Os02g0130100,37,97,91.0481827892556,70,35,10.178531151248217,10.40044552707812,284,435,133.99425719600046,480
Os02g0130300,119,NA,49.046788943021625,NA,137,37.19355902481359,1.6089817946476475,9,11,50.01650246559856,5
Os02g0130600,113,10,NA,NA,23,NA,NA,NA,NA,NA,NA
Os02g0130900,1,NA,42.54334731521766,3,41,NA,NA,NA,NA,9.319508542121815,NA
Os02g0131050,71,18,84.00278769246798,9,111,59.67704977879539,1.1581437448139498,10,17,27.93542454693984,9
Os02g0131100,23,56,21.407162024854742,28,71,2.5970589041393706,17.532421508364404,53,42,142.79487995410102,49
Os02g0131200,129,12,108.93264726571654,12,33,71.09827295743696,47.21384032388576,12,22,141.4363587832645,13
Os02g0131300,17,253,18.96837141442825,177,65,113.08267504764649,8.073434118366078,166,87,123.51525216732426,90
Os02g0131700,89,34,7.045395096787637,20,61,6.68591752062174,3.430688933694225,28,6,129.98355440649357,20
Os02g0132200,85,NA,17.071534272985428,NA,117,15.09389934677257,22.79622845610201,NA,NA,124.5930063728342,NA
Os02g0132300,85,2,63.40855587108873,NA,139,96.59386364202543,82.13577168531494,NA,NA,151.2294394536112,2
Os02g0132500,35,41,70.18297423338454,35,93,2.8099918992503956,1.8921129516981168,22,31,26.9092035186101,67
Os02g0132600,75,2,53.653393429382774,6,113,1.1503801125442703,4.602648462640152,10,3,51.072932597792565,7
Os02g0132950,47,NA,48.77581220852979,3,135,1.1304105302554643,1.659796958746534,5,NA,150.741651276509,5
Os02g0133100,81,75,47.96288200505429,72,7,9.325223660290336,5.966818449719934,41,25,123.9559496825204,39
Os02g0133200,11,NA,NA,NA,83,NA,NA,NA,NA,NA,NA
Os02g0133300,37,14,95.65478727561675,28,49,2.7132807062040363,10.046739011178211,8,7,54.14981867667214,26
Os02g0133800,75,148,61.240741995154075,69,7,9.573417804727299,10.406120559383654,40,50,47.297683117815865,67
Os02g0133900,69,NA,NA,NA,37,NA,NA,NA,NA,NA,NA
Os02g0134000,71,13,37.66576609436468,NA,115,1.4829152775075574,11.608397220045676,NA,NA,131.49045558748685,NA
Os02g0134100,97,21,95.65478727561675,NA,101,NA,NA,NA,6,100.22581009409545,NA
Os02g0134200,NA,8,NA,16,NA,52.792368950516426,1.2144330602939153,NA,NA,NA,NA
Os02g0134400,77,NA,36.31088242190551,3,17,1.1913838438893438,4.003690879834794,24,34,54.88016818774318,58
Os02g0134500,79,16,52.29850975692361,7,105,6.68591752062174,25.193302686622786,16,NA,57.506583217823454,18
Os02g0135200,NA,NA,NA,NA,NA,37.85061220830768,2.1247469898338798,NA,NA,NA,0.6
Os02g0135500,51,66,76.41543912669667,49,13,1.522383595049448,93.50806810473327,13,7,104.57503254749294,NA
Os02g0135600,39,29,41.459440377250324,40,119,1.0356436371751825,5.054620215424034,19,18,28.0749195265483,31
Os02g0135700,NA,NA,63.95050934007239,NA,NA,NA,NA,NA,NA,107.29474039833048,3
Os02g0135800,77,17,127.63004194565295,9,35,1.894910614160879,32.1251491657127,17,11,115.6582196534542,41
Os02g0135850,NA,NA,92.40306646171476,NA,NA,8.106210772077713,55.31903276993818,18,NA,111.48758631407772,NA
Os02g0135900,99,23,33.60111507698719,26,119,22.579814740145004,83.20520182761742,45,52,130.4322484491832,72
Os02g0136800,107,3,96.19674074460043,3,57,NA,NA,NA,5,32.717347988040004,0.5
Os02g0136900,75,3,NA,NA,19,NA,NA,NA,NA,NA,NA
Os02g0136966,105,NA,NA,NA,105,NA,NA,NA,NA,NA,NA
Os02g0137000,75,8,90.50622932027194,NA,31,40.95398587898371,8.93838024789072,3,8,16.662986290299603,0.5
Os02g0137100,21,NA,27.09767344918322,15,65,5.966606618610792,2.852805275460048,10,14,111.1659482082289,9
Os02g0137200,73,1431,61.51171872964591,1209,67,114.07714899336955,59.28273402239192,78,62,10.864615354472834,71
Os02g0137400,103,10,89.96427585128828,12,123,93.2694028860105,12.27548187186128,5,7,113.63865220982343,5
Os02g0137450,NA,26,27.63962691816688,27,NA,7.046549817476753,50.482574116617705,26,NA,144.38174641002908,12
Os02g0137500,119,31,37.123812625381014,47,37,114.07714899336955,3.3451517351351896,28,24,53.80596799445256,24
Os02g0137600,61,19,48.77581220852979,5,23,NA,NA,NA,NA,122.88174948922979,NA
Os02g0137700,105,6,50.672649349972616,18,17,7.108518728256123,96.6117174903232,94,111,122.87552996784598,180
Os02g0137800,1,NA,9.484185707214126,3,5,22.38297393849038,91.29750647458698,11,19,129.439790536937,21
Os02g0138100,NA,NA,44.71116119115231,NA,NA,6.455809006714148,14.446841883885373,NA,27,53.781089908917295,35
Os02g0138200,47,8,60.15683505718674,NA,19,71.09827295743696,11.747634406568771,8,NA,135.70284857044038,12
Os02g0138600,97,21,82.91888075450065,6,61,1.8296936766100642,77.55131549544822,12,10,54.19157832024919,7
Os02g0139100,75,59,42.54334731521766,41,5,2.338033750855186,22.127610474122807,31,21,51.64512856510369,37
Os02g0139300,85,9,104.86799624833905,2,77,NA,NA,NA,NA,26.259707785528672,NA
Os02g0139400,61,13,64.22148607456423,2,85,85.45025108727178,1.4556646578784105,7,11,16.749171086618205,7
Os02g0139500,NA,3,93.21599666519026,NA,NA,NA,NA,3,NA,46.65707241528275,NA
Os02g0139700,103,10,18.426417945444587,28,119,1.7513198114085347,56.078619298349885,60,43,120.30242512105555,58
Os02g0140101,71,NA,NA,NA,25,3.2896644657166614,1.8038506040089335,NA,NA,NA,NA
Os02g0140200,61,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Os02g0140500,NA,NA,105.40994971732272,NA,NA,NA,NA,NA,NA,3.7557024127704177,NA
Os02g0141000,63,NA,NA,21,49,50.09053134712326,137.58811523160725,NA,NA,NA,NA
Os02g0141100,49,2,9.213208972722294,2,77,10.821892296998886,1.55305152728257,NA,NA,130.51221372411797,0.5
Os02g0141300,57,3,48.23385873954613,10,99,1.9453443341228873,61.47036270432265,5,2,145.92152220405112,0.5
Os02g0141500,33,39,95.1128338066331,7,141,1.7059162438327617,12.720534114182183,NA,7,146.8393458596915,17
Os02g0142060,43,NA,NA,NA,135,NA,NA,NA,NA,NA,NA
Os02g0142100,111,NA,NA,3,115,NA,NA,NA,NA,NA,NA
Os02g0142250,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
Os02g0142300,83,5,43.085300784201316,4,141,NA,NA,2,NA,47.35721282248954,3
Os02g0142450,43,NA,NA,NA,53,NA,NA,NA,NA,NA,0.3
Os02g0142800,NA,10,131.69469296303043,NA,NA,7.046549817476753,4.3237916701579,NA,NA,100.10763918780293,NA
Os02g0142875,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
Os02g0143100,109,75,92.40306646171476,74,53,85.45025108727178,20.45913444066142,112,76,1.6552811911500562,81
Os02g0144300,125,NA,NA,NA,131,NA,NA,NA,NA,NA,NA
Os02g0145000,107,25,105.68092645181454,13,131,8.84797210961565,50.38039201432471,NA,3,49.83080532713889,1
Os02g0145500,NA,NA,139.0110647943099,6,NA,NA,NA,NA,2,152.0530817854395,NA
Os02g0145600,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA
Os02g0146400,15,NA,111.91339134512668,5,43,37.52064737308009,62.71388916490904,NA,NA,126.42509967189561,11
Os02g0146500,59,3,78.58325300263132,3,111,1.5766468835528402,89.24346230046838,NA,NA,10.808639662018486,10
Os02g0146600,55,44,41.459440377250324,15,17,38.85801971462412,1.2177499721307736,16,28,43.07640510431403,48
Os02g0146700,29,38,108.6616705312247,21,141,34.98240314818514,45.36003803139471,16,17,109.29120676253561,22
Os02g0147200,93,NA,28.45255712164238,6,49,35.60039454125011,2.680591376192154,8,1,102.05346087788271,4
Os02g0147300,121,NA,63.1375791365969,1,123,8.694379131777005,8.651909180640851,2,NA,141.58651579953093,NA
Os02g0147700,127,NA,NA,12,131,16.76611626431012,1.346113763515799,18,NA,NA,5
Os02g0147800,53,13,132.77859990099776,12,85,8.543452392320342,15.811187866775906,7,16,144.5727745668177,8
Os02g0148000,91,95,78.85422973712316,35,81,6.804029460072668,146.70154748360198,NA,NA,52.06183649781941,NA
Os02g0148100,7,115,45.5240913946278,98,123,123.43034039390675,30.95290902384043,67,98,38.776938821987066,102
Os02g0148300,11,12,73.16371831279469,21,137,22.579814740145004,39.623581624510074,20,23,144.76824523888052,34
Os02g0148400,1,10,61.78269546413774,5,105,16.331448942082076,14.32799544541093,NA,12,2.2914493784090153,NA
Os02g0148500,47,12,128.9849256181121,19,141,117.11335288784383,11.16564990436874,12,32,140.83484221514394,42
Os02g0148700,65,17,82.91888075450065,9,33,34.677442086336775,7.7891483494990394,NA,NA,137.23551634002376,NA
Os02g0149800,59,76,44.44018445666048,77,17,2.35859493450659,8.752955836966338,173,148,14.135195099305555,200
